node_id,destination,asn,time,ack,tx,channel
8561,05-43-32-ff-03-d6-98-61 (64b),0x0000072ff6,2017-09-03 13:40:44.183463,0,4,25
8561,05-43-32-ff-04-d8-20-84 (64b),0x0000073022,2017-09-03 13:40:45.168326,1,1,26
8561,05-43-32-ff-03-d5-a2-62 (64b),0x0000073023,2017-09-03 13:40:45.306353,1,1,15
8561,05-43-32-ff-04-da-28-87 (64b),0x0000073086,2017-09-03 13:40:46.508704,1,4,19
8561,05-43-32-ff-03-de-96-64 (64b),0x0000073089,2017-09-03 13:40:46.630334,1,2,13
8561,05-43-32-ff-03-d9-94-60 (64b),0x000007308a,2017-09-03 13:40:46.760324,1,1,24
9161,05-43-32-ff-03-dd-85-61 (64b),0x000007309e,2017-09-03 13:40:46.804645,1,3,20
a951,05-43-32-ff-03-d8-b5-58 (64b),0x00000730c0,2017-09-03 13:40:47.35234,0,4,16
8561,05-43-32-ff-03-d8-b5-58 (64b),0x00000730e6,2017-09-03 13:40:48.287475,1,1,19
8561,05-43-32-ff-03-d9-89-61 (64b),0x00000730f0,2017-09-03 13:40:48.404059,1,1,23
9958,05-43-32-ff-03-dd-85-61 (64b),0x0000073125,2017-09-03 13:40:48.884545,1,4,15
8561,05-43-32-ff-03-d8-b5-58 (64b),0x000007314b,2017-09-03 13:40:49.539468,1,1,14
8561,05-43-32-ff-03-d7-99-58 (64b),0x0000073157,2017-09-03 13:40:49.659243,1,1,11
b759,05-43-32-ff-03-dd-85-61 (64b),0x0000073147,2017-09-03 13:40:49.661264,1,2,22
8561,05-43-32-ff-03-d8-b5-58 (64b),0x00000731b0,2017-09-03 13:40:51.354285,1,1,23
8561,05-43-32-ff-03-d9-91-61 (64b),0x00000731bb,2017-09-03 13:40:51.486311,1,3,14
8561,05-43-32-ff-04-d7-20-87 (64b),0x00000731bd,2017-09-03 13:40:51.616253,1,2,21
8561,05-43-32-ff-03-da-a9-60 (64b),0x00000731be,2017-09-03 13:40:51.746581,1,1,16
8561,05-43-32-ff-03-da-a9-51 (64b),0x0000073226,2017-09-03 13:40:52.864315,1,1,19
8561,05-43-32-ff-03-d8-b5-58 (64b),0x000007327a,2017-09-03 13:40:54.428248,1,1,24
8561,05-43-32-ff-04-d8-16-85 (64b),0x000007328a,2017-09-03 13:40:54.552251,1,2,24
2386,05-43-32-ff-03-dd-85-61 (64b),0x00000732b9,2017-09-03 13:40:54.951468,1,3,11
8561,05-43-32-ff-03-d8-b5-58 (64b),0x00000732df,2017-09-03 13:40:55.746936,1,1,17
8561,05-43-32-ff-03-d7-b7-59 (64b),0x00000732e0,2017-09-03 13:40:55.964256,1,1,23
8561,05-43-32-ff-04-d8-18-85 (64b),0x00000732e1,2017-09-03 13:40:56.099466,1,1,18
8561,05-43-32-ff-03-d7-86-62 (64b),0x00000732ee,2017-09-03 13:40:56.228288,0,4,16
8561,05-43-32-ff-04-d9-23-86 (64b),0x0000073347,2017-09-03 13:40:57.279468,1,1,11
8561,05-43-32-ff-03-d8-95-63 (64b),0x00000733ad,2017-09-03 13:40:58.66429,1,2,21
8561,05-43-32-ff-04-d8-20-84 (64b),0x00000733af,2017-09-03 13:40:58.880261,1,2,17
8561,05-43-32-ff-03-d5-a2-62 (64b),0x00000733b0,2017-09-03 13:40:59.050324,1,1,23
8561,05-43-32-ff-03-d6-98-61 (64b),0x00000733bb,2017-09-03 13:40:59.172271,0,4,14
8561,05-43-32-ff-04-da-28-87 (64b),0x0000073413,2017-09-03 13:41:00.240542,1,3,15
8561,05-43-32-ff-03-de-96-64 (64b),0x0000073416,2017-09-03 13:41:00.442323,1,3,19
8561,05-43-32-ff-03-d9-94-60 (64b),0x000007347c,2017-09-03 13:41:01.712395,1,2,20
8561,05-43-32-ff-03-d9-89-61 (64b),0x000007347d,2017-09-03 13:41:01.943476,1,1,21
8561,05-43-32-ff-03-d9-91-61 (64b),0x000007347e,2017-09-03 13:41:02.084256,1,1,16
8561,05-43-32-ff-03-d8-b5-58 (64b),0x00000734d8,2017-09-03 13:41:03.333851,1,1,12
2084,05-43-32-ff-03-dd-85-61 (64b),0x00000734d4,2017-09-03 13:41:03.334572,1,1,26
8561,05-43-32-ff-03-d7-99-58 (64b),0x00000734e4,2017-09-03 13:41:03.54826,1,1,25
8561,05-43-32-ff-04-d7-20-87 (64b),0x00000734e5,2017-09-03 13:41:03.688059,1,1,22
8561,05-43-32-ff-03-da-a9-60 (64b),0x000007354b,2017-09-03 13:41:04.907473,1,2,14
8561,05-43-32-ff-04-d8-16-85 (64b),0x00000735b2,2017-09-03 13:41:06.59506,1,1,26
8561,05-43-32-ff-03-da-a9-51 (64b),0x00000735b3,2017-09-03 13:41:06.718973,1,1,15
8561,05-43-32-ff-03-d8-b5-58 (64b),0x0000073607,2017-09-03 13:41:07.957196,1,1,11
8561,05-43-32-ff-03-d7-b7-59 (64b),0x000007366d,2017-09-03 13:41:09.362518,1,1,21
8561,05-43-32-ff-04-d8-18-85 (64b),0x000007366e,2017-09-03 13:41:09.563465,1,1,16
8561,05-43-32-ff-03-d7-86-62 (64b),0x000007367b,2017-09-03 13:41:09.684251,0,4,14
1885,05-43-32-ff-03-dd-85-61 (64b),0x00000736ab,2017-09-03 13:41:10.024354,0,4,13
8561,05-43-32-ff-04-d9-23-86 (64b),0x00000736d4,2017-09-03 13:41:10.972554,1,2,25
8561,05-43-32-ff-04-da-28-87 (64b),0x00000736d6,2017-09-03 13:41:11.142337,1,1,19
9460,05-43-32-ff-03-dd-85-61 (64b),0x00000736ee,2017-09-03 13:41:11.230096,1,1,20
8561,05-43-32-ff-03-d6-98-61 (64b),0x00000736e3,2017-09-03 13:41:11.264248,0,4,15
9664,05-43-32-ff-03-dd-85-61 (64b),0x0000073732,2017-09-03 13:41:12.384984,0,4,23
8561,05-43-32-ff-03-d8-b5-58 (64b),0x0000073736,2017-09-03 13:41:12.527464,1,3,19
8561,05-43-32-ff-03-d8-95-63 (64b),0x000007373a,2017-09-03 13:41:12.677267,1,2,24
8561,05-43-32-ff-04-d8-20-84 (64b),0x000007373c,2017-09-03 13:41:12.807469,1,1,20
8561,05-43-32-ff-03-d5-a2-62 (64b),0x000007373d,2017-09-03 13:41:12.935462,1,1,21
8561,05-43-32-ff-03-d8-b5-58 (64b),0x000007379b,2017-09-03 13:41:14.032054,1,2,14
8561,05-43-32-ff-03-de-96-64 (64b),0x00000737a3,2017-09-03 13:41:14.189383,1,3,15
8561,05-43-32-ff-03-d9-89-61 (64b),0x000007380a,2017-09-03 13:41:15.511464,1,1,24
8561,05-43-32-ff-03-d9-91-61 (64b),0x000007380b,2017-09-03 13:41:15.647465,1,1,14
8561,05-43-32-ff-03-d9-94-60 (64b),0x000007386e,2017-09-03 13:41:17.116547,1,3,16
8561,05-43-32-ff-04-d7-20-87 (64b),0x0000073872,2017-09-03 13:41:17.252081,1,1,26
8561,05-43-32-ff-03-d7-99-58 (64b),0x00000738d6,2017-09-03 13:41:18.418745,1,2,19
8561,05-43-32-ff-04-d8-16-85 (64b),0x00000738da,2017-09-03 13:41:18.550336,1,1,24
9563,05-43-32-ff-03-dd-85-61 (64b),0x0000073909,2017-09-03 13:41:19.263469,1,4,11
8561,05-43-32-ff-03-d8-b5-58 (64b),0x000007392f,2017-09-03 13:41:20.263461,1,1,17
8561,05-43-32-ff-03-da-a9-60 (64b),0x000007393d,2017-09-03 13:41:20.388071,1,2,21
8561,05-43-32-ff-03-da-a9-51 (64b),0x0000073940,2017-09-03 13:41:20.512252,1,1,23
8561,05-43-32-ff-03-d8-b5-58 (64b),0x0000073994,2017-09-03 13:41:21.459472,1,2,25
8561,05-43-32-ff-03-d7-b7-59 (64b),0x00000739fa,2017-09-03 13:41:23.152286,1,1,24
8561,05-43-32-ff-04-d8-18-85 (64b),0x00000739fb,2017-09-03 13:41:23.298371,1,1,14
8561,05-43-32-ff-04-d9-23-86 (64b),0x00000739fc,2017-09-03 13:41:23.422315,1,1,20
8561,05-43-32-ff-03-d7-86-62 (64b),0x0000073a08,2017-09-03 13:41:23.550307,0,4,12
8561,05-43-32-ff-03-d8-95-63 (64b),0x0000073a62,2017-09-03 13:41:24.494353,1,1,26
8561,05-43-32-ff-04-da-28-87 (64b),0x0000073a63,2017-09-03 13:41:24.627465,1,1,15
8561,05-43-32-ff-03-d6-98-61 (64b),0x0000073a70,2017-09-03 13:41:24.759462,0,4,23
8561,05-43-32-ff-04-d8-20-84 (64b),0x0000073ac9,2017-09-03 13:41:26.274334,1,1,13
8561,05-43-32-ff-03-d5-a2-62 (64b),0x0000073aca,2017-09-03 13:41:26.396361,1,1,24
8561,05-43-32-ff-03-de-96-64 (64b),0x0000073b30,2017-09-03 13:41:27.670358,1,1,23
8561,05-43-32-ff-03-d9-94-60 (64b),0x0000073b31,2017-09-03 13:41:27.884269,1,1,18
8561,05-43-32-ff-03-d9-89-61 (64b),0x0000073b97,2017-09-03 13:41:29.238539,1,1,11
8561,05-43-32-ff-03-d9-91-61 (64b),0x0000073bfd,2017-09-03 13:41:30.903471,1,2,21
8561,05-43-32-ff-03-d7-99-58 (64b),0x0000073c63,2017-09-03 13:41:32.352284,1,2,15
8561,05-43-32-ff-04-d7-20-87 (64b),0x0000073c64,2017-09-03 13:41:32.478324,1,2,25
8561,05-43-32-ff-03-da-a9-60 (64b),0x0000073cca,2017-09-03 13:41:33.791332,1,2,24
8561,05-43-32-ff-04-d8-16-85 (64b),0x0000073ccc,2017-09-03 13:41:33.938328,1,2,20
8561,05-43-32-ff-03-da-a9-51 (64b),0x0000073ccd,2017-09-03 13:41:34.06025,1,1,21
8561,05-43-32-ff-03-d7-b7-59 (64b),0x0000073d22,2017-09-03 13:41:35.267466,1,1,26
8561,05-43-32-ff-03-d8-b5-58 (64b),0x0000073d86,2017-09-03 13:41:36.779881,1,2,19
8561,05-43-32-ff-04-d8-18-85 (64b),0x0000073d88,2017-09-03 13:41:36.998059,1,1,12
8561,05-43-32-ff-03-d7-86-62 (64b),0x0000073d95,2017-09-03 13:41:37.127053,0,4,22
8561,05-43-32-ff-03-d8-95-63 (64b),0x0000073dc5,2017-09-03 13:41:37.315463,1,1,15
8561,05-43-32-ff-04-da-28-87 (64b),0x0000073df0,2017-09-03 13:41:38.347466,1,2,23
8561,05-43-32-ff-03-d6-98-61 (64b),0x0000073dfd,2017-09-03 13:41:38.498329,0,4,21
8561,05-43-32-ff-04-d8-20-84 (64b),0x0000073e2a,2017-09-03 13:41:38.887901,1,1,12
8561,05-43-32-ff-04-d9-23-86 (64b),0x0000073e53,2017-09-03 13:41:39.875546,1,3,15
8561,05-43-32-ff-03-d5-a2-62 (64b),0x0000073e57,2017-09-03 13:41:40.034995,1,2,11
8561,05-43-32-ff-03-de-96-64 (64b),0x0000073ebd,2017-09-03 13:41:41.271478,1,2,21
8561,05-43-32-ff-03-d9-94-60 (64b),0x0000073ebe,2017-09-03 13:41:41.474338,1,1,16
8561,05-43-32-ff-03-d9-89-61 (64b),0x0000073f24,2017-09-03 13:41:42.844277,1,4,25
1685,05-43-32-ff-03-d8-b5-58 (64b),0x0000073f37,2017-09-03 13:41:42.874337,0,4,22
2087,05-43-32-ff-03-dd-85-61 (64b),0x0000073f37,2017-09-03 13:41:43.003465,1,3,22
8561,05-43-32-ff-03-d9-91-61 (64b),0x0000073f25,2017-09-03 13:41:43.050346,1,1,22
9958,05-43-32-ff-03-dd-85-61 (64b),0x0000073f9c,2017-09-03 13:41:44.454513,0,4,24
8561,05-43-32-ff-03-d8-b5-58 (64b),0x0000073f7f,2017-09-03 13:41:44.50524,1,1,17
8561,05-43-32-ff-03-d7-99-58 (64b),0x0000073f8b,2017-09-03 13:41:44.622319,1,1,14
8561,05-43-32-ff-04-d7-20-87 (64b),0x0000073f8c,2017-09-03 13:41:44.739007,1,1,20
8561,05-43-32-ff-03-da-a9-60 (64b),0x0000073ff2,2017-09-03 13:41:45.955477,1,2,26
8561,05-43-32-ff-04-d8-16-85 (64b),0x0000073ff4,2017-09-03 13:41:46.091464,1,1,25
8561,05-43-32-ff-03-da-a9-51 (64b),0x000007405a,2017-09-03 13:41:47.469073,1,1,24
a262,05-43-32-ff-03-dd-85-61 (64b),0x00000740aa,2017-09-03 13:41:48.852107,0,4,12
a951,05-43-32-ff-03-d8-b5-58 (64b),0x00000740aa,2017-09-03 13:41:48.852916,0,4,12
8561,05-43-32-ff-03-d8-b5-58 (64b),0x00000740ae,2017-09-03 13:41:48.86426,1,1,16
8561,05-43-32-ff-03-d7-b7-59 (64b),0x00000740af,2017-09-03 13:41:49.066327,1,1,17
8961,05-43-32-ff-03-dd-85-61 (64b),0x00000740cb,2017-09-03 13:41:49.139466,0,4,13
8561,05-43-32-ff-03-d7-86-62 (64b),0x00000740cb,2017-09-03 13:41:49.188253,0,4,13
8561,05-43-32-ff-04-d9-23-86 (64b),0x0000074116,2017-09-03 13:41:50.380564,1,1,19
8561,05-43-32-ff-04-d8-18-85 (64b),0x000007417a,2017-09-03 13:41:52.030319,1,4,24
8561,05-43-32-ff-03-d8-95-63 (64b),0x000007417c,2017-09-03 13:41:52.171465,1,1,20
8561,05-43-32-ff-04-da-28-87 (64b),0x000007417d,2017-09-03 13:41:52.294302,1,1,21
8561,05-43-32-ff-03-d6-98-61 (64b),0x000007418a,2017-09-03 13:41:52.422304,0,4,24
8561,05-43-32-ff-04-d8-20-84 (64b),0x00000741e3,2017-09-03 13:41:53.365792,1,1,15
8561,05-43-32-ff-03-d5-a2-62 (64b),0x00000741e4,2017-09-03 13:41:53.496282,1,1,25
a960,05-43-32-ff-03-dd-85-61 (64b),0x00000741fa,2017-09-03 13:41:53.704277,1,2,12
8561,05-43-32-ff-03-d8-b5-58 (64b),0x0000074242,2017-09-03 13:41:55.067471,1,1,26
8561,05-43-32-ff-03-de-96-64 (64b),0x000007424a,2017-09-03 13:41:55.21037,1,2,24
9161,05-43-32-ff-03-dd-85-61 (64b),0x000007425f,2017-09-03 13:41:55.240271,0,4,21
b759,05-43-32-ff-03-dd-85-61 (64b),0x000007425f,2017-09-03 13:41:55.24181,0,4,21
8561,05-43-32-ff-03-d9-94-60 (64b),0x000007424b,2017-09-03 13:41:55.332253,1,1,14
2887,05-43-32-ff-03-dd-85-61 (64b),0x0000074281,2017-09-03 13:41:55.736398,0,4,17
8561,05-43-32-ff-03-d9-89-61 (64b),0x00000742b1,2017-09-03 13:41:56.583473,1,1,18
8561,05-43-32-ff-03-d9-91-61 (64b),0x00000742b2,2017-09-03 13:41:56.728262,1,1,26
8561,05-43-32-ff-03-d7-99-58 (64b),0x00000742b3,2017-09-03 13:41:56.855474,1,1,15
8561,05-43-32-ff-03-da-a9-60 (64b),0x000007431a,2017-09-03 13:41:58.100253,1,1,24
8561,05-43-32-ff-04-d7-20-87 (64b),0x000007437e,2017-09-03 13:41:59.774129,1,2,16
8561,05-43-32-ff-04-d8-16-85 (64b),0x0000074381,2017-09-03 13:41:59.899467,1,1,18
2386,05-43-32-ff-03-dd-85-61 (64b),0x00000743d2,2017-09-03 13:42:01.127461,0,4,23
8561,05-43-32-ff-03-da-a9-51 (64b),0x00000743e7,2017-09-03 13:42:01.140255,1,1,11
8561,05-43-32-ff-03-d8-b5-58 (64b),0x000007443b,2017-09-03 13:42:02.707064,1,1,14
8561,05-43-32-ff-03-d7-b7-59 (64b),0x000007443c,2017-09-03 13:42:02.832256,1,1,20
8561,05-43-32-ff-03-d6-98-61 (64b),0x000007444d,2017-09-03 13:42:02.956265,1,2,21
8561,05-43-32-ff-04-d8-18-85 (64b),0x00000744a2,2017-09-03 13:42:04.18316,1,1,26
8561,05-43-32-ff-04-d9-23-86 (64b),0x00000744a3,2017-09-03 13:42:04.330337,1,1,15
2084,05-43-32-ff-03-dd-85-61 (64b),0x00000744bd,2017-09-03 13:42:04.404253,1,1,14
8561,05-43-32-ff-03-d7-86-62 (64b),0x00000744af,2017-09-03 13:42:04.452253,0,4,17
8561,05-43-32-ff-03-d8-b5-58 (64b),0x0000074505,2017-09-03 13:42:05.848597,1,1,22
8561,05-43-32-ff-03-d8-95-63 (64b),0x0000074509,2017-09-03 13:42:05.972256,1,1,13
8561,05-43-32-ff-04-da-28-87 (64b),0x000007450a,2017-09-03 13:42:06.096257,1,1,24
8561,05-43-32-ff-04-d8-20-84 (64b),0x0000074570,2017-09-03 13:42:07.372264,1,2,23
8561,05-43-32-ff-03-d5-a2-62 (64b),0x0000074571,2017-09-03 13:42:07.49434,1,1,18
8561,05-43-32-ff-03-de-96-64 (64b),0x00000745d7,2017-09-03 13:42:08.563469,1,2,11
8561,05-43-32-ff-03-d9-89-61 (64b),0x00000745d9,2017-09-03 13:42:08.696266,1,1,13
8561,05-43-32-ff-03-d9-94-60 (64b),0x000007463d,2017-09-03 13:42:10.253456,1,2,21
8561,05-43-32-ff-03-d7-99-58 (64b),0x0000074640,2017-09-03 13:42:10.409217,1,1,23
9664,05-43-32-ff-03-dd-85-61 (64b),0x0000074651,2017-09-03 13:42:10.411641,0,4,17
8561,05-43-32-ff-03-d9-91-61 (64b),0x0000074695,2017-09-03 13:42:11.771485,0,4,15
8561,05-43-32-ff-03-d8-b5-58 (64b),0x0000074699,2017-09-03 13:42:11.93877,1,1,13
8561,05-43-32-ff-04-d7-20-87 (64b),0x000007470b,2017-09-03 13:42:13.298535,1,2,14
8561,05-43-32-ff-03-da-a9-60 (64b),0x000007470c,2017-09-03 13:42:13.439468,1,2,20
8561,05-43-32-ff-03-d7-86-62 (64b),0x000007471b,2017-09-03 13:42:13.563464,0,4,13
8561,05-43-32-ff-04-d8-16-85 (64b),0x0000074773,2017-09-03 13:42:14.635474,1,2,15
8561,05-43-32-ff-03-da-a9-51 (64b),0x0000074774,2017-09-03 13:42:14.835475,1,1,25
8561,05-43-32-ff-03-d6-98-61 (64b),0x0000074775,2017-09-03 13:42:15.022299,1,1,22
1885,05-43-32-ff-03-dd-85-61 (64b),0x00000747c4,2017-09-03 13:42:16.324255,0,4,26
8561,05-43-32-ff-03-d8-b5-58 (64b),0x00000747c8,2017-09-03 13:42:16.416614,1,1,12
9563,05-43-32-ff-03-dd-85-61 (64b),0x00000747e5,2017-09-03 13:42:16.482341,1,3,15
8561,05-43-32-ff-03-d7-b7-59 (64b),0x00000747c9,2017-09-03 13:42:16.540253,1,1,13
8561,05-43-32-ff-03-d8-b5-58 (64b),0x000007482d,2017-09-03 13:42:17.73041,1,1,21
8561,05-43-32-ff-04-d9-23-86 (64b),0x0000074830,2017-09-03 13:42:17.969103,1,1,23
8561,05-43-32-ff-04-d8-18-85 (64b),0x0000074894,2017-09-03 13:42:19.250909,1,3,25
8561,05-43-32-ff-03-d8-95-63 (64b),0x0000074896,2017-09-03 13:42:19.454317,1,1,19
9460,05-43-32-ff-03-dd-85-61 (64b),0x00000748af,2017-09-03 13:42:19.53031,0,4,21
8561,05-43-32-ff-04-da-28-87 (64b),0x00000748fc,2017-09-03 13:42:21.021114,1,2,20
8561,05-43-32-ff-04-d8-20-84 (64b),0x00000748fd,2017-09-03 13:42:21.15031,1,1,21
8561,05-43-32-ff-03-d5-a2-62 (64b),0x0000074963,2017-09-03 13:42:22.235478,1,2,15
8561,05-43-32-ff-03-de-96-64 (64b),0x00000749c9,2017-09-03 13:42:24.012252,1,2,13
8561,05-43-32-ff-03-d9-94-60 (64b),0x00000749ca,2017-09-03 13:42:24.134308,1,2,24
8561,05-43-32-ff-03-d9-89-61 (64b),0x00000749cb,2017-09-03 13:42:24.256257,1,2,14
8561,05-43-32-ff-03-d9-91-61 (64b),0x00000749cc,2017-09-03 13:42:24.387465,1,1,20
8561,05-43-32-ff-03-d7-99-58 (64b),0x00000749cd,2017-09-03 13:42:24.515467,1,1,21
8561,05-43-32-ff-04-d7-20-87 (64b),0x0000074a33,2017-09-03 13:42:25.40961,1,1,15
8561,05-43-32-ff-03-da-a9-60 (64b),0x0000074a34,2017-09-03 13:42:25.542321,1,1,25
8561,05-43-32-ff-04-d8-16-85 (64b),0x0000074a9b,2017-09-03 13:42:27.115047,1,1,14
8561,05-43-32-ff-03-d6-98-61 (64b),0x0000074b02,2017-09-03 13:42:28.492285,1,1,26
8561,05-43-32-ff-03-d8-b5-58 (64b),0x0000074b55,2017-09-03 13:42:30.159331,1,1,22
8561,05-43-32-ff-03-d7-b7-59 (64b),0x0000074b56,2017-09-03 13:42:30.280262,1,1,19
8561,05-43-32-ff-04-d8-18-85 (64b),0x0000074bbc,2017-09-03 13:42:31.523476,1,1,20
8561,05-43-32-ff-04-d9-23-86 (64b),0x0000074bbd,2017-09-03 13:42:31.678286,1,1,21
8561,05-43-32-ff-03-d7-86-62 (64b),0x0000074bc9,2017-09-03 13:42:31.800598,0,4,13
8561,05-43-32-ff-03-da-a9-51 (64b),0x0000074bcb,2017-09-03 13:42:31.927468,1,3,14
8561,05-43-32-ff-03-d8-95-63 (64b),0x0000074c23,2017-09-03 13:42:33.070643,1,1,15
8561,05-43-32-ff-04-da-28-87 (64b),0x0000074c24,2017-09-03 13:42:33.210319,1,1,25
8561,05-43-32-ff-04-d8-20-84 (64b),0x0000074c80,2017-09-03 13:42:34.392343,1,1,16
8561,05-43-32-ff-03-de-96-64 (64b),0x0000074c8c,2017-09-03 13:42:34.598349,1,1,20
8561,05-43-32-ff-03-d5-a2-62 (64b),0x0000074cf0,2017-09-03 13:42:36.079478,1,3,23
8561,05-43-32-ff-03-d9-89-61 (64b),0x0000074cf3,2017-09-03 13:42:36.244746,1,1,15
8561,05-43-32-ff-03-d9-94-60 (64b),0x0000074d57,2017-09-03 13:42:37.431473,1,3,11
8561,05-43-32-ff-03-d9-91-61 (64b),0x0000074d59,2017-09-03 13:42:37.56346,1,1,13
8561,05-43-32-ff-03-d7-99-58 (64b),0x0000074d5a,2017-09-03 13:42:37.692248,1,1,24
9861,05-43-32-ff-03-da-a9-51 (64b),0x0000074d6b,2017-09-03 13:42:37.716248,1,1,13
8561,05-43-32-ff-04-d7-20-87 (64b),0x0000074dc0,2017-09-03 13:42:39.100131,1,3,23
8561,05-43-32-ff-03-d8-b5-58 (64b),0x0000074e18,2017-09-03 13:42:40.491568,1,1,12
2087,05-43-32-ff-03-dd-85-61 (64b),0x0000074e14,2017-09-03 13:42:40.515466,1,2,26
8561,05-43-32-ff-03-da-a9-60 (64b),0x0000074e26,2017-09-03 13:42:40.614298,1,2,19
8561,05-43-32-ff-04-d8-16-85 (64b),0x0000074e28,2017-09-03 13:42:40.740253,1,1,12
1685,05-43-32-ff-03-d8-b5-58 (64b),0x0000074e79,2017-09-03 13:42:42.119469,0,4,11
8561,05-43-32-ff-03-d7-86-62 (64b),0x0000074ebc,2017-09-03 13:42:42.648254,0,4,24
8561,05-43-32-ff-03-d8-b5-58 (64b),0x0000074ee2,2017-09-03 13:42:43.562533,1,1,26
8561,05-43-32-ff-03-d7-b7-59 (64b),0x0000074ee3,2017-09-03 13:42:43.735465,1,1,15
8561,05-43-32-ff-03-da-a9-51 (64b),0x0000074ef3,2017-09-03 13:42:43.867465,1,2,15
8561,05-43-32-ff-03-d6-98-61 (64b),0x0000074ef4,2017-09-03 13:42:44.00206,1,2,25
8561,05-43-32-ff-04-d8-18-85 (64b),0x0000074f49,2017-09-03 13:42:45.207475,1,1,13
8561,05-43-32-ff-04-d9-23-86 (64b),0x0000074f4a,2017-09-03 13:42:45.352061,1,1,24
8561,05-43-32-ff-03-d8-95-63 (64b),0x0000074fb0,2017-09-03 13:42:46.543477,1,1,23
8561,05-43-32-ff-04-da-28-87 (64b),0x0000074fb1,2017-09-03 13:42:46.666048,1,1,18
8561,05-43-32-ff-04-d8-20-84 (64b),0x0000074fb2,2017-09-03 13:42:46.879475,1,1,26
8561,05-43-32-ff-03-d8-b5-58 (64b),0x0000075011,2017-09-03 13:42:48.064579,1,1,18
8561,05-43-32-ff-03-d5-a2-62 (64b),0x0000075018,2017-09-03 13:42:48.202338,1,1,12
9161,05-43-32-ff-03-dd-85-61 (64b),0x000007500d,2017-09-03 13:42:48.303465,1,2,14
8561,05-43-32-ff-03-de-96-64 (64b),0x0000075019,2017-09-03 13:42:48.332051,1,1,13
9958,05-43-32-ff-03-dd-85-61 (64b),0x0000075050,2017-09-03 13:42:48.864543,0,4,16
8561,05-43-32-ff-03-d9-89-61 (64b),0x0000075080,2017-09-03 13:42:49.638163,1,1,23
a951,05-43-32-ff-03-d8-b5-58 (64b),0x0000075093,2017-09-03 13:42:49.728255,0,4,18
a262,05-43-32-ff-03-dd-85-61 (64b),0x0000075093,2017-09-03 13:42:49.814738,0,4,18
8961,05-43-32-ff-03-dd-85-61 (64b),0x00000750b5,2017-09-03 13:42:50.431469,1,3,15
2887,05-43-32-ff-03-dd-85-61 (64b),0x00000750d7,2017-09-03 13:42:51.155475,0,4,22
8561,05-43-32-ff-03-d8-b5-58 (64b),0x00000750db,2017-09-03 13:42:51.16346,1,1,14
8561,05-43-32-ff-03-d9-91-61 (64b),0x000007514b,2017-09-03 13:42:52.951472,1,2,14
8561,05-43-32-ff-03-d7-99-58 (64b),0x000007514c,2017-09-03 13:42:53.074047,1,2,20
8561,05-43-32-ff-04-d7-20-87 (64b),0x000007514d,2017-09-03 13:42:53.198299,1,1,21
8561,05-43-32-ff-03-d9-94-60 (64b),0x00000751ae,2017-09-03 13:42:54.318323,1,4,16
a960,05-43-32-ff-03-dd-85-61 (64b),0x00000751e4,2017-09-03 13:42:54.90748,1,2,26
8561,05-43-32-ff-03-d8-b5-58 (64b),0x000007520a,2017-09-03 13:42:55.825229,1,1,24
b759,05-43-32-ff-03-dd-85-61 (64b),0x0000075206,2017-09-03 13:42:55.837129,0,4,25
8561,05-43-32-ff-03-da-a9-60 (64b),0x0000075218,2017-09-03 13:42:55.984323,1,3,12
8561,05-43-32-ff-04-d8-16-85 (64b),0x000007521a,2017-09-03 13:42:56.105997,1,2,24
8561,05-43-32-ff-03-da-a9-51 (64b),0x000007521b,2017-09-03 13:42:56.232056,1,2,14
8561,05-43-32-ff-03-d6-98-61 (64b),0x000007521c,2017-09-03 13:42:56.360256,1,1,20
8561,05-43-32-ff-03-d8-b5-58 (64b),0x0000075227,2017-09-03 13:42:56.491517,1,1,22
8561,05-43-32-ff-03-d7-b7-59 (64b),0x0000075270,2017-09-03 13:42:57.341629,1,3,23
8561,05-43-32-ff-04-d8-18-85 (64b),0x00000752d6,2017-09-03 13:42:58.854882,1,1,19
8561,05-43-32-ff-04-d9-23-86 (64b),0x00000752d7,2017-09-03 13:42:59.022329,1,1,11
8561,05-43-32-ff-03-d7-86-62 (64b),0x00000752e3,2017-09-03 13:42:59.144046,0,4,15
8561,05-43-32-ff-03-d8-95-63 (64b),0x000007533d,2017-09-03 13:43:00.278316,1,2,21
8561,05-43-32-ff-04-d8-20-84 (64b),0x000007533f,2017-09-03 13:43:00.480253,1,1,17
2386,05-43-32-ff-03-dd-85-61 (64b),0x0000075356,2017-09-03 13:43:00.550286,0,4,25
8561,05-43-32-ff-04-da-28-87 (64b),0x00000753a3,2017-09-03 13:43:02.076256,1,3,15
8561,05-43-32-ff-03-d5-a2-62 (64b),0x000007540a,2017-09-03 13:43:03.584258,1,3,24
8561,05-43-32-ff-03-d9-94-60 (64b),0x000007540c,2017-09-03 13:43:03.707487,1,1,20
8561,05-43-32-ff-03-d9-89-61 (64b),0x000007540d,2017-09-03 13:43:03.839504,1,1,21
8561,05-43-32-ff-03-de-96-64 (64b),0x0000075470,2017-09-03 13:43:04.923462,1,3,23
8561,05-43-32-ff-03-d7-99-58 (64b),0x0000075474,2017-09-03 13:43:05.100252,1,1,25
8561,05-43-32-ff-03-d9-91-61 (64b),0x00000754d8,2017-09-03 13:43:06.478296,1,3,12
8561,05-43-32-ff-04-d7-20-87 (64b),0x00000754da,2017-09-03 13:43:06.630299,1,1,24
