node_id,sender,asn,time,channel,is_eb
1685,05-43-32-ff-03-d7-86-62 (64b),0x000007a958,2017-09-03 13:48:31.78347,19,0
8561,05-43-32-ff-03-d7-86-62 (64b),0x000007a958,2017-09-03 13:48:31.892251,19,0
8662,05-43-32-ff-04-da-28-87 (64b),0x000007a97a,2017-09-03 13:48:32.298896,12,0
8561,05-43-32-ff-03-d8-b5-58 (64b),0x000007aa44,2017-09-03 13:48:35.258879,26,1
9861,05-43-32-ff-03-d9-94-60 (64b),0x000007aa66,2017-09-03 13:48:36.05653,25,1
a951,05-43-32-ff-03-d9-94-60 (64b),0x000007aa66,2017-09-03 13:48:36.181122,25,1
1685,05-43-32-ff-03-d9-94-60 (64b),0x000007aa66,2017-09-03 13:48:36.185006,25,1
8662,05-43-32-ff-03-d9-94-60 (64b),0x000007aa66,2017-09-03 13:48:36.185889,25,1
9861,05-43-32-ff-04-d9-23-86 (64b),0x000007aa87,2017-09-03 13:48:36.259579,22,0
8662,05-43-32-ff-04-d9-23-86 (64b),0x000007aa87,2017-09-03 13:48:36.330289,22,0
1685,05-43-32-ff-04-d9-23-86 (64b),0x000007aa87,2017-09-03 13:48:36.346109,22,0
9861,05-43-32-ff-03-d9-91-61 (64b),0x000007aaa9,2017-09-03 13:48:36.735468,11,0
1685,05-43-32-ff-03-d9-91-61 (64b),0x000007aaa9,2017-09-03 13:48:36.736313,11,0
8662,05-43-32-ff-03-d9-91-61 (64b),0x000007aaa9,2017-09-03 13:48:36.736485,11,0
a951,05-43-32-ff-03-d9-91-61 (64b),0x000007aaa9,2017-09-03 13:48:36.831466,11,0
8561,05-43-32-ff-03-d7-b7-59 (64b),0x000007ab0e,2017-09-03 13:48:38.251477,20,0
a951,05-43-32-ff-03-d7-b7-59 (64b),0x000007ab0e,2017-09-03 13:48:38.346406,20,0
9861,05-43-32-ff-03-d7-b7-59 (64b),0x000007ab0e,2017-09-03 13:48:38.374344,20,0
1685,05-43-32-ff-03-d7-b7-59 (64b),0x000007ab0e,2017-09-03 13:48:38.383085,20,0
8662,05-43-32-ff-03-d7-b7-59 (64b),0x000007ab0e,2017-09-03 13:48:38.38464,20,0
9861,05-43-32-ff-04-d9-23-86 (64b),0x000007ab30,2017-09-03 13:48:39.163475,16,1
a951,05-43-32-ff-03-d7-b7-59 (64b),0x000007ab30,2017-09-03 13:48:39.168236,16,1
1685,05-43-32-ff-04-d9-23-86 (64b),0x000007ab30,2017-09-03 13:48:39.204372,16,1
8561,05-43-32-ff-03-d7-b7-59 (64b),0x000007ab30,2017-09-03 13:48:39.228251,16,1
8662,05-43-32-ff-03-d6-98-61 (64b),0x000007ab51,2017-09-03 13:48:39.344253,17,1
1685,05-43-32-ff-03-d6-98-61 (64b),0x000007ab51,2017-09-03 13:48:39.35828,17,1
a951,05-43-32-ff-03-d6-98-61 (64b),0x000007ab51,2017-09-03 13:48:39.387465,17,1
8561,05-43-32-ff-03-d6-98-61 (64b),0x000007ab51,2017-09-03 13:48:39.502316,17,1
8561,05-43-32-ff-03-d9-94-60 (64b),0x000007ab73,2017-09-03 13:48:39.717191,18,0
a951,05-43-32-ff-03-d9-94-60 (64b),0x000007ab73,2017-09-03 13:48:39.717856,18,0
9861,05-43-32-ff-03-d9-94-60 (64b),0x000007ab73,2017-09-03 13:48:39.771227,18,0
8662,05-43-32-ff-03-d9-94-60 (64b),0x000007ab73,2017-09-03 13:48:39.771812,18,0
1685,05-43-32-ff-03-d9-94-60 (64b),0x000007ab73,2017-09-03 13:48:39.774819,18,0
8561,05-43-32-ff-03-d7-99-58 (64b),0x000007ab95,2017-09-03 13:48:40.751474,15,1
8662,05-43-32-ff-03-d7-99-58 (64b),0x000007ac80,2017-09-03 13:48:43.926294,16,0
9861,05-43-32-ff-04-d9-23-86 (64b),0x000007ad29,2017-09-03 13:48:46.81626,11,0
1685,05-43-32-ff-03-da-a9-51 (64b),0x000007ad6c,2017-09-03 13:48:47.360554,24,1
8561,05-43-32-ff-03-da-a9-51 (64b),0x000007ad6c,2017-09-03 13:48:47.474365,24,1
9861,05-43-32-ff-03-da-a9-51 (64b),0x000007ad6c,2017-09-03 13:48:47.562319,24,1
a951,05-43-32-ff-03-d7-99-58 (64b),0x000007ad8e,2017-09-03 13:48:48.332552,20,1
8662,05-43-32-ff-04-da-28-87 (64b),0x000007adf3,2017-09-03 13:48:49.851466,18,1
2084,05-43-32-ff-03-dd-85-61 (64b),0x000007adf3,2017-09-03 13:48:49.939561,18,1
1685,05-43-32-ff-03-d9-94-60 (64b),0x000007ae14,2017-09-03 13:48:49.943368,26,0
8662,05-43-32-ff-03-d9-94-60 (64b),0x000007ae14,2017-09-03 13:48:49.999464,26,0
8662,05-43-32-ff-03-d9-89-61 (64b),0x000007ae36,2017-09-03 13:48:50.398882,25,1
a951,05-43-32-ff-03-d7-86-62 (64b),0x000007ae9b,2017-09-03 13:48:52.053801,13,0
9861,05-43-32-ff-03-d7-86-62 (64b),0x000007ae9b,2017-09-03 13:48:52.055538,13,0
8662,05-43-32-ff-04-da-28-87 (64b),0x000007aede,2017-09-03 13:48:53.056265,20,0
8561,05-43-32-ff-03-d7-b7-59 (64b),0x000007afa8,2017-09-03 13:48:56.095507,19,1
9861,05-43-32-ff-03-d7-b7-59 (64b),0x000007afa8,2017-09-03 13:48:56.104044,19,1
8662,05-43-32-ff-03-d7-b7-59 (64b),0x000007afa8,2017-09-03 13:48:56.107244,19,1
1685,05-43-32-ff-03-d6-98-61 (64b),0x000007afca,2017-09-03 13:48:56.606364,12,1
1685,05-43-32-ff-03-d7-86-62 (64b),0x000007afec,2017-09-03 13:48:57.414933,24,1
8561,05-43-32-ff-03-da-a9-51 (64b),0x000007b094,2017-09-03 13:48:59.522523,26,0
1685,05-43-32-ff-03-da-a9-51 (64b),0x000007b094,2017-09-03 13:48:59.632262,26,0
8662,05-43-32-ff-03-da-a9-51 (64b),0x000007b094,2017-09-03 13:48:59.646348,26,0
9861,05-43-32-ff-03-da-a9-51 (64b),0x000007b094,2017-09-03 13:48:59.718307,26,0
8662,05-43-32-ff-03-d9-94-60 (64b),0x000007b0b6,2017-09-03 13:49:00.451464,25,0
1685,05-43-32-ff-03-d9-94-60 (64b),0x000007b0b6,2017-09-03 13:49:00.496265,25,0
1685,05-43-32-ff-03-d8-95-63 (64b),0x000007b0d7,2017-09-03 13:49:00.634392,22,0
a951,05-43-32-ff-03-d8-95-63 (64b),0x000007b0d7,2017-09-03 13:49:00.658991,22,0
8561,05-43-32-ff-04-d9-23-86 (64b),0x000007b0d7,2017-09-03 13:49:00.830292,22,1
8662,05-43-32-ff-03-d9-91-61 (64b),0x000007b180,2017-09-03 13:49:03.40924,16,1
9861,05-43-32-ff-03-d9-91-61 (64b),0x000007b180,2017-09-03 13:49:03.411463,16,1
8561,05-43-32-ff-03-d9-91-61 (64b),0x000007b180,2017-09-03 13:49:03.421619,16,1
1685,05-43-32-ff-03-d9-91-61 (64b),0x000007b180,2017-09-03 13:49:03.531152,16,1
a951,05-43-32-ff-03-d9-91-61 (64b),0x000007b180,2017-09-03 13:49:03.532703,16,1
1685,05-43-32-ff-03-da-a9-51 (64b),0x000007b1c3,2017-09-03 13:49:04.186913,18,0
a951,05-43-32-ff-04-da-28-87 (64b),0x000007b1e5,2017-09-03 13:49:04.863336,15,0
1685,05-43-32-ff-04-da-28-87 (64b),0x000007b1e5,2017-09-03 13:49:04.97628,15,0
a951,05-43-32-ff-03-d9-91-61 (64b),0x000007b206,2017-09-03 13:49:05.027465,25,0
8662,05-43-32-ff-04-da-28-87 (64b),0x000007b1e5,2017-09-03 13:49:05.04238,15,0
9861,05-43-32-ff-03-d9-91-61 (64b),0x000007b206,2017-09-03 13:49:05.159515,25,0
1685,05-43-32-ff-03-d9-91-61 (64b),0x000007b206,2017-09-03 13:49:05.192417,25,0
8662,05-43-32-ff-03-d9-91-61 (64b),0x000007b206,2017-09-03 13:49:05.234394,25,0
8561,05-43-32-ff-03-d9-91-61 (64b),0x000007b206,2017-09-03 13:49:05.328258,25,0
8561,05-43-32-ff-03-d6-98-61 (64b),0x000007b228,2017-09-03 13:49:05.547669,19,1
1685,05-43-32-ff-03-d6-98-61 (64b),0x000007b228,2017-09-03 13:49:05.555604,19,1
a951,05-43-32-ff-03-d6-98-61 (64b),0x000007b228,2017-09-03 13:49:05.590315,19,1
8662,05-43-32-ff-03-d6-98-61 (64b),0x000007b228,2017-09-03 13:49:05.644255,19,1
8662,05-43-32-ff-04-d7-20-87 (64b),0x000007b24a,2017-09-03 13:49:06.575228,12,0
a951,05-43-32-ff-03-d7-86-62 (64b),0x000007b28d,2017-09-03 13:49:07.212323,14,1
1685,05-43-32-ff-03-d6-98-61 (64b),0x000007b28d,2017-09-03 13:49:07.318282,14,0
2084,05-43-32-ff-03-dd-85-61 (64b),0x000007b2af,2017-09-03 13:49:08.084297,21,1
a262,05-43-32-ff-03-dd-85-61 (64b),0x000007b2d0,2017-09-03 13:49:08.12749,16,0
9861,05-43-32-ff-03-dd-85-61 (64b),0x000007b2d0,2017-09-03 13:49:08.194529,16,0
a951,05-43-32-ff-03-dd-85-61 (64b),0x000007b2d0,2017-09-03 13:49:08.226471,16,0
2084,05-43-32-ff-03-dd-85-61 (64b),0x000007b2d0,2017-09-03 13:49:08.24251,16,0
8662,05-43-32-ff-03-dd-85-61 (64b),0x000007b2d0,2017-09-03 13:49:08.243977,16,0
2386,05-43-32-ff-03-dd-85-61 (64b),0x000007b2d0,2017-09-03 13:49:08.271379,16,0
9563,05-43-32-ff-03-dd-85-61 (64b),0x000007b2d0,2017-09-03 13:49:08.273966,16,0
2887,05-43-32-ff-03-dd-85-61 (64b),0x000007b2d0,2017-09-03 13:49:08.275336,16,0
b759,05-43-32-ff-03-dd-85-61 (64b),0x000007b2d0,2017-09-03 13:49:08.275975,16,0
a960,05-43-32-ff-03-dd-85-61 (64b),0x000007b2d0,2017-09-03 13:49:08.276992,16,0
9958,05-43-32-ff-03-dd-85-61 (64b),0x000007b2d0,2017-09-03 13:49:08.341283,16,0
9161,05-43-32-ff-03-dd-85-61 (64b),0x000007b2d0,2017-09-03 13:49:08.342103,16,0
8961,05-43-32-ff-03-dd-85-61 (64b),0x000007b2d0,2017-09-03 13:49:08.342165,16,0
1685,05-43-32-ff-03-dd-85-61 (64b),0x000007b2d0,2017-09-03 13:49:08.343015,16,0
9460,05-43-32-ff-03-dd-85-61 (64b),0x000007b2d0,2017-09-03 13:49:08.343388,16,0
2087,05-43-32-ff-03-dd-85-61 (64b),0x000007b2d0,2017-09-03 13:49:08.343895,16,0
1685,05-43-32-ff-03-d7-b7-59 (64b),0x000007b314,2017-09-03 13:49:09.418895,26,0
a951,05-43-32-ff-03-d7-b7-59 (64b),0x000007b314,2017-09-03 13:49:09.482312,26,0
8662,05-43-32-ff-03-d7-b7-59 (64b),0x000007b314,2017-09-03 13:49:09.483957,26,0
8561,05-43-32-ff-03-d7-b7-59 (64b),0x000007b314,2017-09-03 13:49:09.498385,26,0
1685,05-43-32-ff-04-d8-18-85 (64b),0x000007b335,2017-09-03 13:49:09.583465,15,0
9861,05-43-32-ff-03-d7-b7-59 (64b),0x000007b314,2017-09-03 13:49:09.598113,26,0
8662,05-43-32-ff-04-d8-18-85 (64b),0x000007b335,2017-09-03 13:49:09.686299,15,0
8561,05-43-32-ff-03-d6-98-61 (64b),0x000007b357,2017-09-03 13:49:10.166027,22,1
a951,05-43-32-ff-03-d6-98-61 (64b),0x000007b357,2017-09-03 13:49:10.166117,22,1
8662,05-43-32-ff-03-d6-98-61 (64b),0x000007b357,2017-09-03 13:49:10.202527,22,1
1685,05-43-32-ff-03-de-96-64 (64b),0x000007b379,2017-09-03 13:49:11.094628,11,0
8561,05-43-32-ff-03-de-96-64 (64b),0x000007b379,2017-09-03 13:49:11.126032,11,0
a951,05-43-32-ff-03-de-96-64 (64b),0x000007b379,2017-09-03 13:49:11.126659,11,0
9861,05-43-32-ff-03-de-96-64 (64b),0x000007b379,2017-09-03 13:49:11.128177,11,0
8662,05-43-32-ff-03-de-96-64 (64b),0x000007b379,2017-09-03 13:49:11.133399,11,0
a951,05-43-32-ff-03-d8-95-63 (64b),0x000007b39a,2017-09-03 13:49:11.262741,12,0
9861,05-43-32-ff-03-d8-95-63 (64b),0x000007b39a,2017-09-03 13:49:11.280949,12,0
8662,05-43-32-ff-04-da-28-87 (64b),0x000007b39a,2017-09-03 13:49:11.283646,12,1
1685,05-43-32-ff-03-d8-95-63 (64b),0x000007b39a,2017-09-03 13:49:11.285269,12,0
8561,05-43-32-ff-03-d8-95-63 (64b),0x000007b39a,2017-09-03 13:49:11.414325,12,0
a951,05-43-32-ff-03-d5-a2-62 (64b),0x000007b3de,2017-09-03 13:49:12.518869,20,0
9861,05-43-32-ff-03-d5-a2-62 (64b),0x000007b3de,2017-09-03 13:49:12.630324,20,0
8662,05-43-32-ff-03-d5-a2-62 (64b),0x000007b3de,2017-09-03 13:49:12.646499,20,0
1685,05-43-32-ff-03-d5-a2-62 (64b),0x000007b3de,2017-09-03 13:49:12.652723,20,0
8561,05-43-32-ff-03-d5-a2-62 (64b),0x000007b3de,2017-09-03 13:49:12.660284,20,0
a951,05-43-32-ff-04-d8-16-85 (64b),0x000007b3ff,2017-09-03 13:49:12.724253,21,0
1685,05-43-32-ff-04-da-28-87 (64b),0x000007b421,2017-09-03 13:49:13.288312,17,0
8662,05-43-32-ff-04-da-28-87 (64b),0x000007b421,2017-09-03 13:49:13.307463,17,0
8662,05-43-32-ff-03-d7-b7-59 (64b),0x000007b464,2017-09-03 13:49:14.147503,26,1
9861,05-43-32-ff-03-d7-b7-59 (64b),0x000007b464,2017-09-03 13:49:14.204556,26,1
1685,05-43-32-ff-03-da-a9-51 (64b),0x000007b464,2017-09-03 13:49:14.261058,26,0
9861,05-43-32-ff-03-d9-91-61 (64b),0x000007b486,2017-09-03 13:49:14.714279,25,1
8561,05-43-32-ff-04-d8-20-84 (64b),0x000007b464,2017-09-03 13:49:14.758287,26,0
8561,05-43-32-ff-04-d8-20-84 (64b),0x000007b486,2017-09-03 13:49:14.894279,25,1
1685,05-43-32-ff-03-d9-89-61 (64b),0x000007b4a8,2017-09-03 13:49:15.68818,19,0
a951,05-43-32-ff-03-d7-99-58 (64b),0x000007b4a8,2017-09-03 13:49:15.688817,19,1
8662,05-43-32-ff-03-d7-99-58 (64b),0x000007b4a8,2017-09-03 13:49:15.691551,19,1
8662,05-43-32-ff-03-d7-99-58 (64b),0x000007b4c9,2017-09-03 13:49:15.832271,11,0
8662,05-43-32-ff-04-d7-20-87 (64b),0x000007b4eb,2017-09-03 13:49:16.235172,13,0
a951,05-43-32-ff-04-d7-20-87 (64b),0x000007b4eb,2017-09-03 13:49:16.236887,13,0
9861,05-43-32-ff-04-d7-20-87 (64b),0x000007b4eb,2017-09-03 13:49:16.340255,13,0
9861,05-43-32-ff-03-da-a9-51 (64b),0x000007b50d,2017-09-03 13:49:17.185329,14,1
1685,05-43-32-ff-03-da-a9-51 (64b),0x000007b50d,2017-09-03 13:49:17.199227,14,1
8662,05-43-32-ff-03-da-a9-51 (64b),0x000007b50d,2017-09-03 13:49:17.202247,14,1
8561,05-43-32-ff-03-da-a9-51 (64b),0x000007b50d,2017-09-03 13:49:17.216269,14,1
8561,05-43-32-ff-03-d9-91-61 (64b),0x000007b550,2017-09-03 13:49:17.751472,16,0
9861,05-43-32-ff-03-d9-91-61 (64b),0x000007b550,2017-09-03 13:49:17.752075,16,0
a951,05-43-32-ff-03-d9-91-61 (64b),0x000007b550,2017-09-03 13:49:17.759901,16,0
1685,05-43-32-ff-03-d9-91-61 (64b),0x000007b550,2017-09-03 13:49:17.87947,16,0
8662,05-43-32-ff-03-d9-91-61 (64b),0x000007b550,2017-09-03 13:49:17.883521,16,0
1685,05-43-32-ff-03-d8-95-63 (64b),0x000007b593,2017-09-03 13:49:18.714026,18,1
8662,05-43-32-ff-03-d8-95-63 (64b),0x000007b593,2017-09-03 13:49:18.714661,18,1
9861,05-43-32-ff-03-d8-95-63 (64b),0x000007b593,2017-09-03 13:49:18.715346,18,1
a951,05-43-32-ff-03-d8-95-63 (64b),0x000007b593,2017-09-03 13:49:18.761636,18,1
8662,05-43-32-ff-03-d7-99-58 (64b),0x000007b5b5,2017-09-03 13:49:19.274638,15,1
a951,05-43-32-ff-03-d7-99-58 (64b),0x000007b5b5,2017-09-03 13:49:19.27643,15,1
1685,05-43-32-ff-03-d9-94-60 (64b),0x000007b5d7,2017-09-03 13:49:20.115467,22,1
1685,05-43-32-ff-03-de-96-64 (64b),0x000007b61a,2017-09-03 13:49:20.792259,12,0
8561,05-43-32-ff-03-de-96-64 (64b),0x000007b61a,2017-09-03 13:49:20.910239,12,0
9861,05-43-32-ff-03-de-96-64 (64b),0x000007b61a,2017-09-03 13:49:20.920656,12,0
1685,05-43-32-ff-03-d8-95-63 (64b),0x000007b63c,2017-09-03 13:49:21.639474,24,0
8561,05-43-32-ff-03-d8-95-63 (64b),0x000007b63c,2017-09-03 13:49:21.718314,24,0
9861,05-43-32-ff-03-d8-95-63 (64b),0x000007b63c,2017-09-03 13:49:21.73444,24,0
8662,05-43-32-ff-03-d8-95-63 (64b),0x000007b63c,2017-09-03 13:49:21.758324,24,0
a951,05-43-32-ff-03-d8-95-63 (64b),0x000007b63c,2017-09-03 13:49:21.761532,24,0
8561,05-43-32-ff-03-d6-98-61 (64b),0x000007b67f,2017-09-03 13:49:22.26329,21,1
a951,05-43-32-ff-03-d6-98-61 (64b),0x000007b67f,2017-09-03 13:49:22.428785,21,1
1685,05-43-32-ff-03-d6-98-61 (64b),0x000007b67f,2017-09-03 13:49:22.43947,21,1
8662,05-43-32-ff-03-d6-98-61 (64b),0x000007b67f,2017-09-03 13:49:22.506302,21,1
1685,05-43-32-ff-04-da-28-87 (64b),0x000007b6c2,2017-09-03 13:49:23.263005,23,0
9861,05-43-32-ff-04-d9-23-86 (64b),0x000007b6c2,2017-09-03 13:49:23.442316,23,0
8561,05-43-32-ff-03-d8-b5-58 (64b),0x000007b6e4,2017-09-03 13:49:23.778075,26,1
8662,05-43-32-ff-03-d7-99-58 (64b),0x000007b727,2017-09-03 13:49:24.932258,22,0
8662,05-43-32-ff-03-d9-89-61 (64b),0x000007b749,2017-09-03 13:49:25.356129,11,0
8561,05-43-32-ff-03-d9-89-61 (64b),0x000007b749,2017-09-03 13:49:25.35633,11,0
a951,05-43-32-ff-03-d9-89-61 (64b),0x000007b749,2017-09-03 13:49:25.479161,11,0
9861,05-43-32-ff-03-d9-89-61 (64b),0x000007b749,2017-09-03 13:49:25.479776,11,0
1685,05-43-32-ff-03-d9-89-61 (64b),0x000007b749,2017-09-03 13:49:25.48581,11,0
a951,05-43-32-ff-04-d8-16-85 (64b),0x000007b7ae,2017-09-03 13:49:26.816057,20,1
9861,05-43-32-ff-04-d8-16-85 (64b),0x000007b7ae,2017-09-03 13:49:26.817661,20,1
8561,05-43-32-ff-04-d8-16-85 (64b),0x000007b7ae,2017-09-03 13:49:26.854316,20,1
8662,05-43-32-ff-04-d8-16-85 (64b),0x000007b7ae,2017-09-03 13:49:26.872253,20,1
8561,05-43-32-ff-03-d8-b5-58 (64b),0x000007b7d0,2017-09-03 13:49:27.674883,16,0
9861,05-43-32-ff-04-d9-23-86 (64b),0x000007b7d0,2017-09-03 13:49:27.702508,16,0
8662,05-43-32-ff-04-d9-23-86 (64b),0x000007b7d0,2017-09-03 13:49:27.714296,16,0
a951,05-43-32-ff-04-d9-23-86 (64b),0x000007b7d0,2017-09-03 13:49:27.836376,16,0
1685,05-43-32-ff-04-d9-23-86 (64b),0x000007b7d0,2017-09-03 13:49:27.840729,16,0
8561,05-43-32-ff-03-da-a9-51 (64b),0x000007b813,2017-09-03 13:49:28.346992,18,1
1685,05-43-32-ff-03-da-a9-51 (64b),0x000007b813,2017-09-03 13:49:28.393454,18,1
8662,05-43-32-ff-03-da-a9-51 (64b),0x000007b813,2017-09-03 13:49:28.397212,18,1
9861,05-43-32-ff-03-da-a9-51 (64b),0x000007b813,2017-09-03 13:49:28.397774,18,1
1685,05-43-32-ff-03-d7-b7-59 (64b),0x000007b856,2017-09-03 13:49:29.343465,25,0
a951,05-43-32-ff-03-d7-b7-59 (64b),0x000007b856,2017-09-03 13:49:29.453771,25,0
8662,05-43-32-ff-03-d7-b7-59 (64b),0x000007b856,2017-09-03 13:49:29.466592,25,0
9861,05-43-32-ff-03-d7-b7-59 (64b),0x000007b856,2017-09-03 13:49:29.518329,25,0
a951,05-43-32-ff-04-d7-20-87 (64b),0x000007b878,2017-09-03 13:49:29.911462,19,1
1685,05-43-32-ff-04-d7-20-87 (64b),0x000007b878,2017-09-03 13:49:29.919056,19,1
8662,05-43-32-ff-04-d7-20-87 (64b),0x000007b878,2017-09-03 13:49:29.919842,19,1
1685,05-43-32-ff-04-da-28-87 (64b),0x000007b8bb,2017-09-03 13:49:30.975747,13,1
8561,05-43-32-ff-03-de-96-64 (64b),0x000007b8bb,2017-09-03 13:49:30.987023,13,1
8662,05-43-32-ff-04-da-28-87 (64b),0x000007b8bb,2017-09-03 13:49:30.987463,13,1
9861,05-43-32-ff-04-da-28-87 (64b),0x000007b8bb,2017-09-03 13:49:31.031824,13,1
a951,05-43-32-ff-04-da-28-87 (64b),0x000007b8bb,2017-09-03 13:49:31.037516,13,1
8662,05-43-32-ff-03-d9-89-61 (64b),0x000007b8dd,2017-09-03 13:49:31.433855,14,1
1685,05-43-32-ff-03-de-96-64 (64b),0x000007b8dd,2017-09-03 13:49:31.434588,14,0
1685,05-43-32-ff-03-d7-99-58 (64b),0x000007b8ff,2017-09-03 13:49:32.40907,21,1
9861,05-43-32-ff-03-d7-99-58 (64b),0x000007b8ff,2017-09-03 13:49:32.410138,21,1
a951,05-43-32-ff-03-d7-99-58 (64b),0x000007b8ff,2017-09-03 13:49:32.411339,21,1
8662,05-43-32-ff-03-d7-99-58 (64b),0x000007b8ff,2017-09-03 13:49:32.412407,21,1
8561,05-43-32-ff-03-d7-99-58 (64b),0x000007b8ff,2017-09-03 13:49:32.420141,21,1
8561,05-43-32-ff-04-d8-20-84 (64b),0x000007b9a7,2017-09-03 13:49:34.463461,22,1
1685,05-43-32-ff-03-d8-95-63 (64b),0x000007b9a7,2017-09-03 13:49:34.596334,22,1
9861,05-43-32-ff-03-d8-95-63 (64b),0x000007b9a7,2017-09-03 13:49:34.59698,22,1
a951,05-43-32-ff-03-d8-95-63 (64b),0x000007b9a7,2017-09-03 13:49:34.597579,22,1
1685,05-43-32-ff-03-d9-89-61 (64b),0x000007b9ea,2017-09-03 13:49:35.426677,12,0
9861,05-43-32-ff-03-d9-89-61 (64b),0x000007b9ea,2017-09-03 13:49:35.426872,12,0
a951,05-43-32-ff-03-d9-89-61 (64b),0x000007b9ea,2017-09-03 13:49:35.428726,12,0
8662,05-43-32-ff-03-d7-99-58 (64b),0x000007b9c9,2017-09-03 13:49:35.447982,11,0
8662,05-43-32-ff-03-d9-89-61 (64b),0x000007b9ea,2017-09-03 13:49:35.584326,12,0
8561,05-43-32-ff-03-d6-98-61 (64b),0x000007ba2e,2017-09-03 13:49:36.947477,20,0
8662,05-43-32-ff-03-d9-91-61 (64b),0x000007ba93,2017-09-03 13:49:38.362253,18,0
a951,05-43-32-ff-03-d9-91-61 (64b),0x000007ba93,2017-09-03 13:49:38.363103,18,0
9861,05-43-32-ff-03-d9-91-61 (64b),0x000007ba93,2017-09-03 13:49:38.363162,18,0
1685,05-43-32-ff-03-d9-91-61 (64b),0x000007ba93,2017-09-03 13:49:38.480475,18,0
8662,05-43-32-ff-04-d7-20-87 (64b),0x000007bab4,2017-09-03 13:49:38.565247,26,1
9861,05-43-32-ff-04-d7-20-87 (64b),0x000007bab4,2017-09-03 13:49:38.56531,26,1
a951,05-43-32-ff-04-d7-20-87 (64b),0x000007bab4,2017-09-03 13:49:38.572902,26,1
1685,05-43-32-ff-04-d7-20-87 (64b),0x000007bab4,2017-09-03 13:49:38.62233,26,1
8561,05-43-32-ff-04-d7-20-87 (64b),0x000007bab4,2017-09-03 13:49:38.758304,26,1
1685,05-43-32-ff-03-d9-94-60 (64b),0x000007bad6,2017-09-03 13:49:39.029276,25,0
8662,05-43-32-ff-03-d9-94-60 (64b),0x000007bad6,2017-09-03 13:49:39.034157,25,0
a951,05-43-32-ff-03-d9-94-60 (64b),0x000007bad6,2017-09-03 13:49:39.034723,25,0
9861,05-43-32-ff-03-d9-94-60 (64b),0x000007bad6,2017-09-03 13:49:39.035288,25,0
1685,05-43-32-ff-03-d5-a2-62 (64b),0x000007baf8,2017-09-03 13:49:39.995872,19,1
8662,05-43-32-ff-03-d5-a2-62 (64b),0x000007baf8,2017-09-03 13:49:39.997783,19,1
a951,05-43-32-ff-03-d7-b7-59 (64b),0x000007bb19,2017-09-03 13:49:40.032063,11,0
8662,05-43-32-ff-03-d7-b7-59 (64b),0x000007bb19,2017-09-03 13:49:40.14573,11,0
1685,05-43-32-ff-03-d7-b7-59 (64b),0x000007bb19,2017-09-03 13:49:40.146842,11,0
9861,05-43-32-ff-03-d7-b7-59 (64b),0x000007bb19,2017-09-03 13:49:40.165496,11,0
8561,05-43-32-ff-03-d7-b7-59 (64b),0x000007bb19,2017-09-03 13:49:40.284271,11,0
9861,05-43-32-ff-03-dd-85-61 (64b),0x000007bb3b,2017-09-03 13:49:40.486325,13,1
8662,05-43-32-ff-03-da-a9-60 (64b),0x000007bb3b,2017-09-03 13:49:40.539465,13,1
9161,05-43-32-ff-03-dd-85-61 (64b),0x000007bb3b,2017-09-03 13:49:40.674392,13,1
2084,05-43-32-ff-03-dd-85-61 (64b),0x000007bb3b,2017-09-03 13:49:40.696254,13,1
8662,05-43-32-ff-03-d9-94-60 (64b),0x000007bb5d,2017-09-03 13:49:41.510416,14,0
9861,05-43-32-ff-03-d8-95-63 (64b),0x000007bb7e,2017-09-03 13:49:41.558367,20,0
8662,05-43-32-ff-04-d8-16-85 (64b),0x000007bb7e,2017-09-03 13:49:41.660652,20,1
a951,05-43-32-ff-04-d8-16-85 (64b),0x000007bb7e,2017-09-03 13:49:41.671723,20,1
8561,05-43-32-ff-03-d8-95-63 (64b),0x000007bb7e,2017-09-03 13:49:41.679539,20,0
8561,05-43-32-ff-03-d7-86-62 (64b),0x000007bbe3,2017-09-03 13:49:43.435465,18,0
a951,05-43-32-ff-03-d7-99-58 (64b),0x000007bc48,2017-09-03 13:49:44.722093,19,0
9861,05-43-32-ff-03-d7-99-58 (64b),0x000007bc48,2017-09-03 13:49:44.731475,19,0
1685,05-43-32-ff-03-d9-89-61 (64b),0x000007bc48,2017-09-03 13:49:44.731643,19,1
8662,05-43-32-ff-03-d7-99-58 (64b),0x000007bc48,2017-09-03 13:49:44.732617,19,0
8561,05-43-32-ff-04-d7-20-87 (64b),0x000007bccf,2017-09-03 13:49:46.619462,21,0
8662,05-43-32-ff-04-d7-20-87 (64b),0x000007bccf,2017-09-03 13:49:46.627461,21,0
9861,05-43-32-ff-04-d7-20-87 (64b),0x000007bccf,2017-09-03 13:49:46.654301,21,0
a951,05-43-32-ff-04-d7-20-87 (64b),0x000007bccf,2017-09-03 13:49:46.751466,21,0
1685,05-43-32-ff-04-d7-20-87 (64b),0x000007bccf,2017-09-03 13:49:46.752065,21,0
8662,05-43-32-ff-03-da-a9-60 (64b),0x000007bcf1,2017-09-03 13:49:47.467477,17,0
1685,05-43-32-ff-03-da-a9-60 (64b),0x000007bcf1,2017-09-03 13:49:47.56028,17,0
9861,05-43-32-ff-03-da-a9-60 (64b),0x000007bcf1,2017-09-03 13:49:47.583761,17,0
a951,05-43-32-ff-03-da-a9-60 (64b),0x000007bcf1,2017-09-03 13:49:47.591469,17,0
